Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improving translations (relative to initial result),Number of worsening translations (relative to initial result),Number of consistent translations (relative to initial result)
"globally[0,∞](IL8(t) > c(low))",0.53072387,"eventually[0,3]globally(IL8(t) = c(mid)) and eventually[3,6]globally(IL8(t) = c(mid)) and eventually[6,9]globally(IL8(t) = c(mid)) and globally[0,∞](IL8(t) > c(low))",0.6236064,"eventually[0,3]globally(IL8(t) = c(mid)) and eventually[3,6]globally(IL8(t) = c(mid)) and eventually[6,9]globally(IL8(t) = c(mid)) and globally[0,∞](IL8(t) > c(low))",0.6236064,2,0,0
IL8(t) > c(high),0.54794604,IL8(t) > c(high),0.54794604,IL8(t) > c(high),0.54794604,0,0,2
"globally[0,3](IL8(t) > c(low)) and globally[3,6](IL8(t) > c(low)) and globally[6,9](IL8(t) > c(low))",0.5837815,"globally[0,3](IL8(t) > c(low)) and globally[3,6](IL8(t) > c(low)) and globally[6,9](IL8(t) > c(low))",0.5837815,"globally[0,3](IL8(t) > c(low)) and globally[3,6](IL8(t) > c(low)) and globally[6,9](IL8(t) > c(low))",0.5837815,0,0,2
"globally[0,3](IL8(t) > c(mid)) and globally[0,3](IL8(t) = c(mid)) and globally[0,3](IL8(t) = c(mid))",0.61991435,"eventually[0,3](IL8(t) > c(mid)) and globally[0,3](IL8(t) > c(mid)) and eventually[0,3](IL8(t) > c(mid))",0.6282512,"eventually[0,3](IL8(t) > c(mid)) and globally[0,3](IL8(t) > c(mid)) and eventually[0,3](IL8(t) > c(mid))",0.6282512,2,0,0
IL8(t) > c(mid),0.56856835,IL8(t) > c(mid),0.56856835,IL8(t) > c(mid),0.56856835,0,0,2
"eventually[0,3](IL8(t) > c(mid)) implies globally[0,3](IL8(t) = c(mid) and d_IL8(t) > d_c(high))",0.56839406,"eventually[0,3](IL8(t) > c(mid)) implies globally[0,3](IL8(t) = c(mid) and d_IL8(t) > d_c(high))",0.56839406,"eventually[0,3](IL8(t) > c(mid)) implies globally[0,3](IL8(t) = c(mid) and d_IL8(t) > d_c(high))",0.56839406,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[0,3]globally(d_IL8(t)=d_c(low))",0.48592865,"eventually[0,3]globally(IL8(t) > c(low)) and eventually[3,6]globally(IL8(t) > c(mid)) and eventually[6,9]globally(IL8(t) > c(high))",0.63198185,"eventually[0,3]globally(IL8(t) > c(low)) and eventually[3,6]globally(IL8(t) > c(mid)) and eventually[6,9]globally(IL8(t) > c(high))",0.63198185,2,0,0
d_IL8(t) > d_c(low) implies IL8(t) = c(low),0.47166938,d_IL8(t) > d_c(low) implies IL8(t) = c(low),0.47166938,"eventually[0,∞](IL8(t) > c(low)) and d_IL8(t) = d_c(low)",0.53126425,1,0,1
"eventually[0,3]globally(IL8(t) > c(mid))",0.5781671,"globally[0,3](IL8(t) > c(mid))",0.5818161,"eventually[0,∞]globally(IL8(t) > c(mid)) and SARSCoV2(t)=c(low) implies d_IL8(t) > 0",0.6160493,2,0,0
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[0,3]globally(IL8(t) > c(low) and IL8(t) > c(mid)) and eventually[0,3]globally(IL8(t) > c(low)) and eventually[0,3]globally(IL8(t) > c(mid))",0.6271453,"eventually[0,3]globally(IL8(t) > c(low) and IL8(t) > c(mid)) and eventually[0,3]globally(IL8(t) > c(low)) and eventually[0,3]globally(IL8(t) > c(mid))",0.6271453,"eventually[0,3]globally(IL8(t) > c(low) and IL8(t) > c(mid)) and eventually[0,3]globally(IL8(t) > c(low)) and eventually[0,3]globally(IL8(t) > c(mid))",0.6271453,0,0,2
"globally[0,∞](IL8(t) = c(high))",0.5434675,"globally[0,∞](IL8(t) = c(high))",0.5434675,"eventually[0,3](IL8(t)=c(high)) and globally[3,∞](IL8(t) > c(low))",0.57495725,1,0,1
"globally[0,3](IL8(t) > c(mid)) and eventually[0,∞](IL8(t) = c(mid))",0.5868865,"globally[0,3](IL8(t) > c(mid)) and eventually[0,∞](IL8(t) = c(mid))",0.5868865,"globally[0,3](IL8(t) > c(mid)) and eventually[0,∞](IL8(t) = c(mid))",0.5868865,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[0,3]globally(IL8(t) > c(low))",0.53635705,"eventually[0,3]globally(IL8(t) > c(low))",0.53635705,"eventually[0,3]globally(IL8(t) > c(low))",0.53635705,0,0,2
