Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improving translations (relative to initial result),Number of worsening translations (relative to initial result),Number of consistent translations (relative to initial result)
"eventually[1,7]globally(TNFα(t) = c(high)) and eventually[8,14]globally(TNFα(t) = c(high)) and globally[15,∞](TNFα(t) > c(low))",0.8628455,"eventually[1,7]globally(TNFα(t) = c(high)) and eventually[8,14]globally(TNFα(t) = c(high)) and globally[15,∞](TNFα(t) > c(low))",0.8628455,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,1,0,1
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and globally[15,∞](TNFα(t) < c(low))",0.8702748,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and globally[15,∞](TNFα(t) < c(low))",0.8702748,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,1,0,1
"TNFα(t) = c(high) and globally[8,14](TNFα(t) = c(high)) and eventually[15,∞](TNFα(t) = c(low))",0.848451,"TNFα(t) = c(high) and globally[8,14](TNFα(t) = c(high)) and eventually[15,∞](TNFα(t) = c(low))",0.848451,"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and eventually[15,∞](TNFα(t) < c(low))",0.88338953,1,0,1
"eventually[1,7]globally(TNFα(t)=c(high)) and eventually[8,14]globally(TNFα(t)=c(high)) and eventually[15,∞](TNFα(t)=c(low))",0.85161746,"eventually[1,7]globally(TNFα(t)=c(high)) and eventually[8,14]globally(TNFα(t)=c(high)) and eventually[15,∞](TNFα(t)=c(low))",0.85161746,"globally[1,7](TNFα(t)=c(high)) and globally[8,14](TNFα(t)=c(high)) and eventually[14,∞](TNFα(t)=c(low))",0.85385066,1,0,1
"eventually[1,7](d_TNFα(t) > 0) and eventually[8,14](d_TNFα(t) > 0) and eventually[15,∞](d_TNFα(t) < 0)",0.76581025,"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[15,∞](TNFα(t) < c(high))",0.876739,"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and eventually[14,∞](TNFα(t) < c(mid))",0.893471,2,0,0
"TNFα(t) > c(high) and globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[15,∞](d_TNFα(t) < 0)",0.8637079,"TNFα(t) > c(high) and globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[15,∞](d_TNFα(t) < 0)",0.8637079,"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and eventually[15,∞](TNFα(t) < c(low))",0.88338953,1,0,1
"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,0,0,2
"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[15,∞](TNFα(t) < c(high))",0.876739,"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[15,∞](TNFα(t) < c(high))",0.876739,"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and eventually[14,∞](TNFα(t) < c(high))",0.8851933,1,0,1
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) < c(low))",0.89237285,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) < c(low))",0.89237285,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) < c(low))",0.89237285,0,0,2
"eventually[1,7]globally(TNFα(t) = c(high)) and eventually[8,14]globally(TNFα(t) = c(high)) and eventually[15,∞]globally(TNFα(t) = c(low))",0.85293764,"eventually[1,7]globally(TNFα(t) = c(high)) and eventually[8,14]globally(TNFα(t) = c(high)) and eventually[15,∞]globally(TNFα(t) = c(low))",0.85293764,"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[14,∞](TNFα(t) < c(high))",0.8748324,1,0,1
"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(mid))",0.88834536,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(mid))",0.88834536,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(mid))",0.88834536,0,0,2
"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and eventually[15,∞](TNFα(t) < c(high))",0.8868169,"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and eventually[15,∞](TNFα(t) < c(high))",0.8868169,"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and eventually[15,∞](TNFα(t) < c(high))",0.8868169,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,0,0,2
"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7]globally(TNFα(t) = c(high)) and eventually[8,14]globally(TNFα(t) = c(high)) and eventually[15,∞]globally(TNFα(t) = c(low))",0.85293764,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and eventually[15,∞](TNFα(t) < c(low))",0.88338953,2,0,0
"eventually[1,7]globally(TNFα(t) = c(high)) and eventually[8,14]globally(TNFα(t) = c(high)) and eventually[15,∞]globally(TNFα(t) = c(low))",0.85293764,"eventually[1,7]globally(TNFα(t) = c(high)) and eventually[8,14]globally(TNFα(t) = c(high)) and eventually[15,∞]globally(TNFα(t) = c(low))",0.85293764,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,1,0,1
"eventually[1,7]globally(TNFα(t)=c(high)) and eventually[8,14]globally(TNFα(t)=c(high)) and eventually[15,∞]globally(TNFα(t) < c(high))",0.86347526,"eventually[1,7]globally(TNFα(t)=c(high)) and eventually[8,14]globally(TNFα(t)=c(high)) and eventually[15,∞]globally(TNFα(t) < c(high))",0.86347526,"eventually[1,7]globally(TNFα(t)=c(high)) and eventually[8,14]globally(TNFα(t)=c(high)) and eventually[15,∞]globally(TNFα(t) < c(high))",0.86347526,0,0,2
"globally[1,7](TNFα(t)=c(high)) and globally[8,14](TNFα(t)=c(high)) and eventually[14,∞](TNFα(t)=c(low))",0.85385066,"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and eventually[15,∞](TNFα(t) < c(low))",0.88338953,"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and eventually[15,∞](TNFα(t) < c(low))",0.88338953,2,0,0
"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and globally[15,∞](TNFα(t) < c(low))",0.8735687,"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and globally[15,∞](TNFα(t) < c(low))",0.8735687,"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and globally[15,∞](TNFα(t) < c(low))",0.8735687,0,0,2
"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[15,∞](TNFα(t) < c(low))",0.88062406,"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and eventually[14,∞](TNFα(t) < c(high))",0.896806,"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and eventually[14,∞](TNFα(t) < c(high))",0.896806,2,0,0
"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,0,0,2
"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(mid))",0.88834536,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(mid))",0.88834536,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(mid))",0.88834536,0,0,2
"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(high))",0.86690134,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(high))",0.86690134,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(high))",0.86690134,0,0,2
"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and d_TNFα(t) < d_c(low)",0.8382379,"eventually[1,7](TNFα(t) > c(mid)) and eventually[8,14](TNFα(t) > c(mid)) and d_TNFα(t) < d_c(low)",0.8382379,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(high))",0.88970625,1,0,1
"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,0,0,2
"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[15,∞](TNFα(t) < c(low))",0.88062406,"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[15,∞](TNFα(t) < c(low))",0.88062406,"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[15,∞](TNFα(t) < c(low))",0.88062406,0,0,2
"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(high))",0.86690134,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,"eventually[1,7]globally(TNFα(t) > c(high)) and eventually[8,14]globally(TNFα(t) > c(high)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.8710848,2,0,0
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and eventually[15,∞](TNFα(t) < c(mid))",0.8946747,"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and eventually[14,∞](TNFα(t) < c(high))",0.896806,"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and eventually[14,∞](TNFα(t) < c(high))",0.896806,2,0,0
"globally[1,7](TNFα(t)=c(high)) and globally[8,14](TNFα(t)=c(high)) and eventually[15,∞](TNFα(t)=c(low))",0.85640156,"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and eventually[14,∞](TNFα(t) < c(low))",0.87855947,"eventually[1,7]globally(TNFα(t) > c(mid)) and eventually[8,14]globally(TNFα(t) > c(mid)) and eventually[15,∞]globally(TNFα(t) < c(low))",0.88849235,2,0,0
"eventually[1,7]globally(d_TNFα(t) > d_c(low)) and eventually[8,14]globally(d_TNFα(t) > d_c(low)) and eventually[15,∞]globally(d_TNFα(t) < d_c(high))",0.7021807,"eventually[1,7]globally(TNFα(t) = c(high)) and eventually[8,14]globally(TNFα(t) = c(high)) and eventually[15,∞]globally(TNFα(t) = c(low))",0.85293764,"eventually[1,7]globally(TNFα(t) = c(high)) and eventually[8,14]globally(TNFα(t) = c(high)) and eventually[15,∞]globally(TNFα(t) = c(low))",0.85293764,2,0,0
