Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improving translations (relative to initial result),Number of worsening translations (relative to initial result),Number of consistent translations (relative to initial result)
"eventually[1,7](IFNβ(t) = c(low)) and eventually[8,14](IFNβ(t) > c(mid)) and eventually[15,∞](IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(low)) and globally[1,7](IFNβ(t) > c(mid)) and globally[1,7](IFNβ(t) = c(low))",0.56026405,"eventually[1,7](IFNβ(t) = c(low)) and eventually[8,14](IFNβ(t) > c(mid)) and eventually[15,∞](IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(low)) and globally[1,7](IFNβ(t) > c(mid)) and globally[1,7](IFNβ(t) = c(low))",0.56026405,"eventually[1,7](IFNβ(t) = c(low)) and eventually[8,14](IFNβ(t) > c(mid)) and eventually[15,∞](IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(low)) and globally[1,7](IFNβ(t) > c(mid)) and globally[1,7](IFNβ(t) = c(low))",0.56026405,0,0,2
"eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(mid))",0.568388,"eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(mid))",0.568388,"eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(mid))",0.568388,0,0,2
"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(low) and IFNβ(t) > c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and eventually[1,7]globally(IFNβ(t) > c(low) and IFNβ(t) > c(mid))",0.59873664,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(low) and IFNβ(t) > c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and eventually[1,7]globally(IFNβ(t) > c(low) and IFNβ(t) > c(mid))",0.59873664,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(low) and IFNβ(t) > c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and eventually[1,7]globally(IFNβ(t) > c(low) and IFNβ(t) > c(mid))",0.59873664,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"globally[1,7](IFNβ(t)=c(mid)) and eventually[8,∞](IFNβ(t) > c(mid) and IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(high) and IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(high)) and eventually[8,∞](IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(mid)) and eventually[8,∞](IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(mid)) and eventually[8,∞](IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(mid)) and eventually[8,∞](IFNβ(t) > c(low))",0.47565734,"globally[1,7](IFNβ(t)=c(mid)) and eventually[8,∞](IFNβ(t) > c(mid) and IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(high) and IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(high)) and eventually[8,∞](IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(mid)) and eventually[8,∞](IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(mid)) and eventually[8,∞](IFNβ(t) > c(low)) and eventually[8,∞](IFNβ(t) > c(mid)) and eventually[8,∞](IFNβ(t) > c(low))",0.47565734,"globally[1,7](IFNβ(t) = c(mid)) and eventually[8,14]globally(d_IFNβ(t) > d_c(low)) and eventually[14,∞]globally(d_IFNβ(t) > d_c(low))",0.5389849,1,0,1
"eventually[1,7]globally(IFNβ(t)=c(mid)) and eventually[8,14]globally(IFNβ(t)=c(high)) and eventually[14,∞]globally(IFNβ(t)=c(high)) and eventually[1,7]globally(IFNβ(t)=c(mid)) and eventually[8,14]globally(IFNβ(t)=c(high)) and eventually[14,∞]globally(IFNβ(t)=c(high))",0.56348014,"eventually[1,7]globally(IFNβ(t)=c(mid)) and eventually[8,14]globally(IFNβ(t)=c(high)) and eventually[14,∞]globally(IFNβ(t)=c(high)) and eventually[1,7]globally(IFNβ(t)=c(mid)) and eventually[8,14]globally(IFNβ(t)=c(high)) and eventually[14,∞]globally(IFNβ(t)=c(high))",0.56348014,"eventually[1,7]globally(IFNβ(t)=c(mid)) and eventually[8,14]globally(IFNβ(t)=c(high)) and eventually[14,∞]globally(IFNβ(t)=c(high)) and eventually[1,7]globally(IFNβ(t)=c(mid)) and eventually[8,14]globally(IFNβ(t)=c(high)) and eventually[14,∞]globally(IFNβ(t)=c(high))",0.56348014,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7]globally(IFNβ(t) = c(low) implies IL6(t) = c(low)) and eventually[8,14]globally(IFNβ(t) > c(mid) implies IL6(t) = c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(high) implies IL6(t) = c(high))",0.5644128,"eventually[1,7]globally(IFNβ(t) = c(low) implies IL6(t) = c(low)) and eventually[8,14]globally(IFNβ(t) > c(mid) implies IL6(t) = c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(high) implies IL6(t) = c(high))",0.5644128,"eventually[1,7]globally(IFNβ(t) = c(low)) and eventually[8,14]globally(IFNβ(t) > c(low)) and eventually[15,∞]globally(IFNβ(t) > c(mid)) and eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[1,7]globally(IFNβ(t) = c(high))",0.56785095,1,0,1
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"globally[1,7](IFNβ(t) = c(mid)) implies eventually[8,14](IFNβ(t) > c(mid)) and globally[8,14](IFNβ(t) > c(mid))",0.5608785,"globally[1,7](IFNβ(t) = c(mid)) and globally[8,∞](IFNβ(t) > c(mid))",0.5654726,"globally[1,7](IFNβ(t) = c(mid)) and globally[8,∞](IFNβ(t) > c(mid))",0.5654726,2,0,0
"eventually[14,∞]globally(IL1β(t) > c(low)) and d_IL1β(t) > 0",0.39408764,"eventually[14,∞]globally(IL1β(t) > c(low)) and d_IL1β(t) > 0",0.39408764,"eventually[14,∞]globally(IL1β(t) > c(low)) and d_IL1β(t) > 0",0.39408764,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7](IFNβ(t) = c(low)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞](IFNβ(t) > c(high))",0.57858735,"eventually[1,7](IFNβ(t) = c(low)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞](IFNβ(t) > c(high))",0.57858735,"eventually[1,7](IFNβ(t) = c(low)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞](IFNβ(t) > c(high))",0.57858735,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(mid))",0.58622825,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(mid))",0.58622825,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(mid))",0.58622825,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and globally[14,∞](IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(mid)) implies globally[1,∞](IFNβ(t) > c(mid))",0.56637704,"globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and globally[14,∞](IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(mid)) implies globally[1,∞](IFNβ(t) > c(mid))",0.56637704,"globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and globally[14,∞](IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(mid)) implies globally[1,∞](IFNβ(t) > c(mid))",0.56637704,0,0,2
"eventually[8,14](IL1β(t) > c(low)) implies globally[1,7](IL1β(t) = c(low))",0.39567024,"eventually[8,14](IL1β(t) > c(low)) implies globally[1,7](IL1β(t) = c(low))",0.39567024,"eventually[8,14](IL1β(t) > c(low)) implies globally[1,7](IL1β(t) = c(low))",0.39567024,0,0,2
"eventually[1,7]globally(IFNβ(t)=c(mid)) and eventually[8,14]globally(IFNβ(t)>c(mid) and IFNβ(t)>c(high)) and eventually[1,7]globally(IFNβ(t)<c(low)) and eventually[8,14]globally(IFNβ(t)<c(high)) and eventually[15,∞]globally(IFNβ(t)<c(high))",0.58216894,"eventually[1,7]globally(IFNβ(t)=c(mid)) and eventually[8,14]globally(IFNβ(t)>c(mid) and IFNβ(t)>c(high)) and eventually[1,7]globally(IFNβ(t)<c(low)) and eventually[8,14]globally(IFNβ(t)<c(high)) and eventually[15,∞]globally(IFNβ(t)<c(high))",0.58216894,"globally[1,7](IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(mid))",0.5878774,1,0,1
"IFNβ(t) = c(low) and eventually[1,7]globally(IFNβ(t)=c(low)) and eventually[8,14]globally(IFNβ(t)>c(mid)) and eventually[15,∞]globally(IFNβ(t)>c(high))",0.58769476,"IFNβ(t) = c(low) and eventually[1,7]globally(IFNβ(t)=c(low)) and eventually[8,14]globally(IFNβ(t)>c(mid)) and eventually[15,∞]globally(IFNβ(t)>c(high))",0.58769476,"IFNβ(t) = c(low) and eventually[1,7]globally(IFNβ(t)=c(low)) and eventually[8,14]globally(IFNβ(t)>c(mid)) and eventually[15,∞]globally(IFNβ(t)>c(high))",0.58769476,0,0,2
"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high))",0.58809215,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high))",0.58809215,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high))",0.58809215,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
