Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improving translations (relative to initial result),Number of worsening translations (relative to initial result),Number of consistent translations (relative to initial result)
"globally[2,∞](d_IFNα(t)=d_c(low) and d_IFNβ(t) < d_c(low))",0.48727077,"globally[2,∞](d_IFNα(t)=d_c(low) and d_IFNβ(t) < d_c(low))",0.48727077,"globally[2,∞](d_IFNα(t)=d_c(low) and d_IFNβ(t) < d_c(low))",0.48727077,0,0,2
"IL6(t) < c(low) and globally[0,∞](d_IL6(t)=d_c(low)) and IL12(t) < c(low) and globally[0,∞](d_IL12(t)=d_c(low)) and IL1β(t) > c(high) and eventually[0,∞](d_IFNβ(t)=d_c(high)) and d_SARSCoV2(t) = d_c(low) and globally[0,∞](d_SARSCoV2(t)=d_c(low)) and IL8(t) < c(low) and globally[0,∞](d_IL8(t)=d_c(low)) and IL1Ra(t) > c(high) and eventually[0,∞](d_IFNα(t)=d_c(high) and d_TNFα(t) > d_c(high)) and d_TNFα(t) < c(low) and globally[0,∞](d_TNFα(t)=d_c(low)) and IL1RN(t) < c(low) and globally[0,∞](d_IL1RN(t)=d_c(low))",0.4133221,"IL6(t) < c(low) and globally[0,∞](d_IL6(t)=d_c(low)) and IL12(t) < c(low) and globally[0,∞](d_IL12(t)=d_c(low)) and IL1β(t) > c(high) and eventually[0,∞](d_IFNβ(t)=d_c(high)) and d_SARSCoV2(t) = d_c(low) and globally[0,∞](d_SARSCoV2(t)=d_c(low)) and IL8(t) < c(low) and globally[0,∞](d_IL8(t)=d_c(low)) and IL1Ra(t) > c(high) and eventually[0,∞](d_IFNα(t)=d_c(high) and d_TNFα(t) > d_c(high)) and d_TNFα(t) < c(low) and globally[0,∞](d_TNFα(t)=d_c(low)) and IL1RN(t) < c(low) and globally[0,∞](d_IL1RN(t)=d_c(low))",0.4133221,"IL6(t) < c(low) and globally[0,∞](d_IL6(t)=d_c(low)) and IL12(t) < c(low) and globally[0,∞](d_IL12(t)=d_c(low)) and IL1β(t) > c(high) and eventually[0,∞](d_IFNβ(t)=d_c(high)) and d_SARSCoV2(t) = d_c(low) and globally[0,∞](d_SARSCoV2(t)=d_c(low)) and IL8(t) < c(low) and globally[0,∞](d_IL8(t)=d_c(low)) and IL1Ra(t) > c(high) and eventually[0,∞](d_IFNα(t)=d_c(high) and d_TNFα(t) > d_c(high)) and d_TNFα(t) < c(low) and globally[0,∞](d_TNFα(t)=d_c(low)) and IL1RN(t) < c(low) and globally[0,∞](d_IL1RN(t)=d_c(low))",0.4133221,0,0,2
d_IFNα(t)=d_c(high) and IFNβ(t)=c(mid),0.520705,d_IFNα(t)=d_c(high) and IFNβ(t)=c(mid),0.520705,d_IFNα(t)=d_c(high) and IFNβ(t)=c(mid),0.520705,0,0,2
IL1Ra(t) < c(high) implies IFNβ(t)=c(mid),0.43573865,IL1Ra(t) < c(high) implies IFNβ(t)=c(mid),0.43573865,IL1Ra(t) < c(high) implies IFNβ(t)=c(mid),0.43573865,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
d_IFNα(t)=d_c(low) and d_IFNβ(t)=d_c(high) implies IL1β(t)=c(mid),0.42692345,d_IFNα(t)=d_c(low) and d_IFNβ(t)=d_c(high) implies IL1β(t)=c(mid),0.42692345,d_IFNα(t)=d_c(low) and d_IFNβ(t)=d_c(high) implies IL1β(t)=c(mid),0.42692345,0,0,2
IL1Ra(t)=c(high) and d_IFNα(t) < d_c(high) and d_IFNβ(t) < d_c(high),0.4563468,IL1Ra(t)=c(high) and d_IFNα(t) < d_c(high) and d_IFNβ(t) < d_c(high),0.4563468,IL1Ra(t)=c(high) and d_IFNα(t) < d_c(high) and d_IFNβ(t) < d_c(high),0.4563468,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[6,∞]globally(d_IL8(t) < c(low) and d_IL1β(t)=d_c(high))",0.32554412,"eventually[6,∞]globally(d_IL8(t) < c(low) and d_IL1β(t)=d_c(high))",0.32554412,"eventually[0,∞]globally(d_IFNα(t) < d_c(low) implies IL8(t) > c(high))",0.43799853,1,0,1
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"globally[6,∞](d_IFNα(t) > 0)",0.4823614,"globally[6,∞](d_IFNα(t) > 0)",0.4823614,"globally[6,∞](d_IFNα(t) > 0)",0.4823614,0,0,2
"eventually[2,∞](d_IFNα(t)=0)",0.509439,"eventually[2,∞](d_IFNα(t)=0)",0.509439,"eventually[2,∞](d_IFNα(t)=0)",0.509439,0,0,2
"eventually[0,∞](IL1β(t)=c(high) implies IL1Ra(t)=c(high))
",0.35217318,"eventually[0,∞](IL1β(t)=c(high) implies IL1Ra(t)=c(high))
",0.35217318,"eventually[0,∞](IL1β(t)=c(high) implies IL1Ra(t)=c(high))
",0.35217318,0,0,2
"globally[0,8](IL1Ra(t) > c(low)) implies eventually[1,∞]globally(d_IFNα(t) > d_c(high))",0.48502028,"globally[0,8](IL1Ra(t) > c(low)) implies eventually[1,∞]globally(d_IFNα(t) > d_c(high))",0.48502028,"eventually[7,16](IFNβ(t)=c(mid))",0.49603033,1,0,1
"globally[2,15](TNFα(t) > c(low) implies d_TNFα(t)=d_c(high))",0.33737352,d_IFNβ(t) > 0 and IL1RN(t) < c(mid),0.45130727,d_IFNα(t)=d_c(high) and d_IFNβ(t)=d_c(high),0.47468373,2,0,0
"eventually[1, ∞]globally(d_IFNβ(t) = d_c(low) and d_IL8(t) = d_c(low))",0.48480266,"eventually[1, ∞]globally(d_IFNβ(t) = d_c(low) and d_IL8(t) = d_c(low))",0.48480266,"eventually[1, ∞]globally(d_IFNβ(t) = d_c(low) and d_IL8(t) = d_c(low))",0.48480266,0,0,2
"IL6(t) < c(mid) and d_IL6(t) < d_c(low) and globally[15,∞](d_IL1β(t) > d_c(high) implies d_IL1β(t) < 0)",0.28506154,"IL6(t) < c(mid) and d_IL6(t) < d_c(low) and globally[15,∞](d_IL1β(t) > d_c(high) implies d_IL1β(t) < 0)",0.28506154,IFNα(t) > c(high) implies IFNα(t)=c(mid),0.41880143,1,0,1
